Local time,Open,High,Low,Close,Volume
07.08.2011 20:00:00.000 GMT-0400,0.98349,1.00096,0.97653,0.98825,899668.8486000001
14.08.2011 20:00:00.000 GMT-0400,0.98822,0.99378,0.97745,0.99033,586828.876
21.08.2011 20:00:00.000 GMT-0400,0.99033,0.99234,0.97889,0.98022,617600.2189
28.08.2011 20:00:00.000 GMT-0400,0.98022,0.98722,0.97250,0.98693,510009.23880000005
04.09.2011 20:00:00.000 GMT-0400,0.98699,0.99834,0.98295,0.99817,549684.1613
11.09.2011 20:00:00.000 GMT-0400,0.99817,1.00260,0.97628,0.98242,705703.1338
18.09.2011 20:00:00.000 GMT-0400,0.98240,1.03607,0.98058,1.02725,759563.5967999999
25.09.2011 20:00:00.000 GMT-0400,1.02723,1.05048,1.01435,1.04737,775511.7597
02.10.2011 20:00:00.000 GMT-0400,1.04738,1.06569,1.02342,1.03589,762165.1427
09.10.2011 20:00:00.000 GMT-0400,1.03588,1.03701,1.00906,1.01047,640977.3964
16.10.2011 20:00:00.000 GMT-0400,1.01046,1.02634,1.00433,1.00806,712340.3448000001
23.10.2011 20:00:00.000 GMT-0400,1.00806,1.02121,0.98915,0.99377,736663.6742
30.10.2011 20:00:00.000 GMT-0400,0.99377,1.02279,0.99226,1.01673,814523.2266
06.11.2011 19:00:00.000 GMT-0500,1.01674,1.02652,1.00761,1.00958,688543.9512000001
13.11.2011 19:00:00.000 GMT-0500,1.00956,1.03015,1.00909,1.02764,766675.4961
20.11.2011 19:00:00.000 GMT-0500,1.02764,1.05231,1.02764,1.04107,718389.3283
27.11.2011 19:00:00.000 GMT-0500,1.04107,1.04307,1.00791,1.01718,730034.3701000002
04.12.2011 19:00:00.000 GMT-0500,1.01718,1.02621,1.00515,1.01847,702238.6563
11.12.2011 19:00:00.000 GMT-0500,1.01847,1.04232,1.01817,1.03852,764360.4249
18.12.2011 19:00:00.000 GMT-0500,1.03854,1.04144,1.01807,1.02074,719197.3119000001
25.12.2011 19:00:00.000 GMT-0500,1.02074,1.02682,1.01258,1.01792,453993.2208
01.01.2012 19:00:00.000 GMT-0500,1.01781,1.03017,1.00758,1.02899,639117.129
08.01.2012 19:00:00.000 GMT-0500,1.02899,1.03184,1.01394,1.02436,807332.3389999999
15.01.2012 19:00:00.000 GMT-0500,1.02436,1.02524,1.00706,1.01511,812705.4697000001
22.01.2012 19:00:00.000 GMT-0500,1.01512,1.01570,0.99810,1.00130,769455.8175000001
29.01.2012 19:00:00.000 GMT-0500,1.00126,1.00698,0.99240,0.99342,892812.1669999999
05.02.2012 19:00:00.000 GMT-0500,0.99343,1.00383,0.99245,1.00013,781059.6368
12.02.2012 19:00:00.000 GMT-0500,1.00013,1.00509,0.99129,0.99167,778108.7265999999
19.02.2012 19:00:00.000 GMT-0500,0.99165,1.00194,0.99064,0.99967,687946.6133000001
26.02.2012 19:00:00.000 GMT-0500,0.99965,1.00492,0.98417,0.98953,764318.5742
04.03.2012 19:00:00.000 GMT-0500,0.98956,1.00279,0.98722,0.99033,718632.7578999999
11.03.2012 20:00:00.000 GMT-0400,0.99034,0.99486,0.98793,0.99105,692966.3086000001
18.03.2012 20:00:00.000 GMT-0400,0.99106,1.00338,0.98602,0.99658,691075.5654999999
25.03.2012 20:00:00.000 GMT-0400,0.99658,1.00183,0.99001,0.99626,750701.0136999999
01.04.2012 20:00:00.000 GMT-0400,0.99626,0.99975,0.98880,0.99705,647140.8808999999
08.04.2012 20:00:00.000 GMT-0400,0.99702,1.00521,0.99266,0.99913,678997.7032
