Local time,Open,High,Low,Close,Volume
28.09.2007 20:00:00.000 GMT-0400,1.42697,1.42697,1.42697,1.42697,0
29.09.2007 20:00:00.000 GMT-0400,1.42723,1.42808,1.42604,1.42671,33058.3516
30.09.2007 20:00:00.000 GMT-0400,1.42678,1.42751,1.42075,1.42299,861465.875
01.10.2007 20:00:00.000 GMT-0400,1.42329,1.42389,1.41353,1.41517,864020.75
02.10.2007 20:00:00.000 GMT-0400,1.41512,1.42012,1.40791,1.40961,865640.125
03.10.2007 20:00:00.000 GMT-0400,1.40947,1.41488,1.40641,1.41342,864407.3125
04.10.2007 20:00:00.000 GMT-0400,1.41336,1.41569,1.40313,1.41293,840626.8125
05.10.2007 20:00:00.000 GMT-0400,1.41293,1.41293,1.41293,1.41293,0
06.10.2007 20:00:00.000 GMT-0400,1.41340,1.41526,1.41335,1.41481,32420.5996
07.10.2007 20:00:00.000 GMT-0400,1.41468,1.41487,1.40321,1.40440,863947.5625
08.10.2007 20:00:00.000 GMT-0400,1.40434,1.41147,1.40093,1.41049,863695.0625
09.10.2007 20:00:00.000 GMT-0400,1.41067,1.41715,1.40914,1.41373,864942.1875
10.10.2007 20:00:00.000 GMT-0400,1.41370,1.42402,1.41318,1.41973,868383.0625
11.10.2007 20:00:00.000 GMT-0400,1.41982,1.42125,1.41522,1.41703,812598.375
12.10.2007 20:00:00.000 GMT-0400,1.41703,1.41703,1.41703,1.41703,0
13.10.2007 20:00:00.000 GMT-0400,1.41745,1.41866,1.41609,1.41649,76941.8594
14.10.2007 20:00:00.000 GMT-0400,1.41640,1.42429,1.41559,1.41980,864637.625
15.10.2007 20:00:00.000 GMT-0400,1.42043,1.42265,1.41397,1.41742,864182.8125
16.10.2007 20:00:00.000 GMT-0400,1.41751,1.42301,1.41562,1.42045,866204.6875
17.10.2007 20:00:00.000 GMT-0400,1.42040,1.43097,1.41921,1.42893,864422.375
18.10.2007 20:00:00.000 GMT-0400,1.42905,1.43179,1.42426,1.42988,840633.8125
19.10.2007 20:00:00.000 GMT-0400,1.42988,1.42988,1.42988,1.42988,0
20.10.2007 20:00:00.000 GMT-0400,1.43037,1.43501,1.43037,1.43364,33973.0391
