Local time,Open,High,Low,Close,Volume
20.02.2011 19:00:00.000 GMT-0500,1390.874,1418.157,1390.785,1413.591,108262427.5685
27.02.2011 19:00:00.000 GMT-0500,1413.642,1440.167,1404.730,1434.460,109745295.0477
06.03.2011 19:00:00.000 GMT-0500,1434.492,1444.440,1402.750,1426.585,158476922.5119
13.03.2011 20:00:00.000 GMT-0400,1426.070,1430.511,1382.604,1425.540,174886651.75449997
20.03.2011 20:00:00.000 GMT-0400,1425.532,1447.701,1419.458,1426.185,122284649.72969998
27.03.2011 20:00:00.000 GMT-0400,1425.823,1439.478,1410.155,1430.540,91726273.775
03.04.2011 20:00:00.000 GMT-0400,1430.531,1475.974,1429.353,1475.802,96342519.0449
10.04.2011 20:00:00.000 GMT-0400,1475.666,1488.040,1445.543,1488.040,116408472.2997
17.04.2011 20:00:00.000 GMT-0400,1488.025,1513.425,1477.320,1511.961,118012030.1247
24.04.2011 20:00:00.000 GMT-0400,1512.101,1576.415,1492.995,1553.283,146203559.8755
01.05.2011 20:00:00.000 GMT-0400,1552.907,1574.786,1462.394,1493.523,217364693.64170003
08.05.2011 20:00:00.000 GMT-0400,1493.522,1526.370,1478.344,1491.880,183358592.0334
15.05.2011 20:00:00.000 GMT-0400,1491.832,1517.445,1471.719,1516.895,189321281.4332
22.05.2011 20:00:00.000 GMT-0400,1516.794,1538.285,1503.883,1536.430,151346745.7295
29.05.2011 20:00:00.000 GMT-0400,1536.345,1550.390,1519.716,1544.593,137227638.7215
05.06.2011 20:00:00.000 GMT-0400,1544.530,1553.460,1525.880,1530.335,132489542.48429999
12.06.2011 20:00:00.000 GMT-0400,1530.372,1542.068,1511.221,1538.802,148846055.74600002
19.06.2011 20:00:00.000 GMT-0400,1539.078,1558.060,1497.530,1501.273,142611904.6212
26.06.2011 20:00:00.000 GMT-0400,1501.256,1513.881,1478.038,1489.762,134927825.4509
03.07.2011 20:00:00.000 GMT-0400,1489.740,1545.455,1489.583,1542.368,113587103.1285
10.07.2011 20:00:00.000 GMT-0400,1542.499,1598.579,1540.695,1596.362,161682212.82950002
17.07.2011 20:00:00.000 GMT-0400,1596.325,1623.273,1581.223,1615.514,155745485.3059
24.07.2011 20:00:00.000 GMT-0400,1615.505,1632.513,1602.896,1615.156,143884775.63849998
31.07.2011 20:00:00.000 GMT-0400,1615.182,1690.622,1608.869,1688.152,207534734.72590002
07.08.2011 20:00:00.000 GMT-0400,1688.155,1812.799,1682.366,1732.742,288375916.24270004
14.08.2011 20:00:00.000 GMT-0400,1732.772,1877.373,1728.020,1870.830,202856506.3477
21.08.2011 20:00:00.000 GMT-0400,1870.752,1911.754,1703.140,1823.486,343147252.08290005
28.08.2011 20:00:00.000 GMT-0400,1823.316,1889.873,1775.785,1884.793,230787484.64580002
04.09.2011 20:00:00.000 GMT-0400,1883.956,1920.662,1793.216,1858.042,267721167.5644
11.09.2011 20:00:00.000 GMT-0400,1858.036,1858.855,1762.573,1824.952,263442842.9603
18.09.2011 20:00:00.000 GMT-0400,1825.057,1826.888,1628.912,1649.247,285857046.12740004
25.09.2011 20:00:00.000 GMT-0400,1649.995,1677.150,1535.456,1628.933,327786331.65370005
02.10.2011 20:00:00.000 GMT-0400,1629.020,1678.317,1595.758,1644.402,250963333.60680002
09.10.2011 20:00:00.000 GMT-0400,1645.224,1691.978,1644.224,1681.030,197774083.01829997
16.10.2011 20:00:00.000 GMT-0400,1681.005,1694.662,1603.723,1642.910,228826730.8473
23.10.2011 20:00:00.000 GMT-0400,1642.817,1752.390,1635.450,1742.515,216296210.40829998
30.10.2011 20:00:00.000 GMT-0400,1742.609,1767.197,1682.452,1756.347,224032991.5286
06.11.2011 19:00:00.000 GMT-0500,1756.273,1802.903,1736.799,1795.061,214028059.7211
13.11.2011 19:00:00.000 GMT-0500,1794.981,1795.037,1711.120,1720.157,220083261.609
20.11.2011 19:00:00.000 GMT-0500,1720.203,1726.388,1666.575,1693.380,220367628.336
27.11.2011 19:00:00.000 GMT-0500,1693.415,1760.708,1692.157,1753.382,223081991.3149
04.12.2011 19:00:00.000 GMT-0500,1753.401,1754.966,1702.049,1711.972,248422479.51040003
11.12.2011 19:00:00.000 GMT-0500,1711.977,1714.680,1561.377,1602.889,326273504.615
18.12.2011 19:00:00.000 GMT-0500,1602.809,1641.662,1583.316,1605.496,127115598.6786
25.12.2011 19:00:00.000 GMT-0500,1605.997,1606.041,1522.643,1565.300,105708439.94620001
01.01.2012 19:00:00.000 GMT-0500,1564.100,1631.152,1564.100,1612.477,565435361.8621
08.01.2012 19:00:00.000 GMT-0500,1612.530,1662.002,1604.924,1634.431,784712098.1217
15.01.2012 19:00:00.000 GMT-0500,1633.920,1670.052,1631.452,1663.737,5794162131.786399
22.01.2012 19:00:00.000 GMT-0500,1663.662,1739.893,1649.027,1737.583,3306065674.7819
29.01.2012 19:00:00.000 GMT-0500,1737.703,1763.188,1716.122,1730.544,764913832.6644
05.02.2012 19:00:00.000 GMT-0500,1730.523,1752.604,1704.660,1725.483,883312290.1917
12.02.2012 19:00:00.000 GMT-0500,1725.393,1737.343,1705.277,1733.508,1807732463.8365998
19.02.2012 19:00:00.000 GMT-0500,1733.543,1787.352,1728.491,1772.816,1718360321.045
26.02.2012 19:00:00.000 GMT-0500,1773.004,1790.608,1685.962,1712.813,2977938568.1153
04.03.2012 19:00:00.000 GMT-0500,1712.766,1716.713,1662.864,1713.152,6445420593.2617
11.03.2012 20:00:00.000 GMT-0400,1713.152,1713.652,1634.456,1660.480,3267702423.0957
18.03.2012 20:00:00.000 GMT-0400,1660.459,1669.852,1628.047,1668.923,2339049537.6587
25.03.2012 20:00:00.000 GMT-0400,1668.952,1697.003,1645.097,1672.452,2085640754.6996999
01.04.2012 20:00:00.000 GMT-0400,1672.452,1683.452,1612.335,1642.371,12717695434.5704
08.04.2012 20:00:00.000 GMT-0400,1642.418,1680.013,1631.797,1652.661,1289069442.749
15.04.2012 20:00:00.000 GMT-0400,1652.752,1657.747,1631.000,1642.587,2676758857.7271
22.04.2012 20:00:00.000 GMT-0400,1642.646,1667.552,1623.214,1664.881,1637194580.078
29.04.2012 20:00:00.000 GMT-0400,1664.897,1671.502,1626.252,1638.842,3865908185.9589005
06.05.2012 20:00:00.000 GMT-0400,1638.903,1642.596,1572.465,1580.652,1778270462.0359998
13.05.2012 20:00:00.000 GMT-0400,1580.672,1597.578,1526.925,1594.252,1944075973.5108001
20.05.2012 20:00:00.000 GMT-0400,1594.252,1599.144,1533.294,1574.286,1972924213.4094
27.05.2012 20:00:00.000 GMT-0400,1574.304,1629.935,1531.015,1616.716,3309815643.3106003
03.06.2012 20:00:00.000 GMT-0400,1616.582,1640.943,1554.321,1602.036,10556493057.2509
10.06.2012 20:00:00.000 GMT-0400,1602.063,1633.608,1581.733,1618.352,5920506599.4263
17.06.2012 20:00:00.000 GMT-0400,1618.552,1633.173,1558.090,1569.563,1892032230.3771002
24.06.2012 20:00:00.000 GMT-0400,1569.645,1606.933,1548.000,1598.910,2510245300.2929997
01.07.2012 20:00:00.000 GMT-0400,1598.843,1624.837,1576.417,1578.509,3409384468.0787
08.07.2012 20:00:00.000 GMT-0400,1578.483,1601.183,1554.944,1590.797,3020268646.2402
15.07.2012 20:00:00.000 GMT-0400,1590.778,1599.003,1567.731,1581.452,2404116844.1773005
22.07.2012 20:00:00.000 GMT-0400,1581.452,1629.483,1563.185,1622.967,16993452537.536499
29.07.2012 20:00:00.000 GMT-0400,1622.967,1627.983,1584.553,1605.246,6322303905.4872
